Timestep,EcoregionID,EcoregionName,Flux,Mean,Lower,Upper
2080,13,Central B&R,NEP,0.2,-0.7,2.2
2080,13,Central B&R,NPP,2.1,1.2,4.4
2080,13,Central B&R,Rh,1.9,1.6,2.3
2080,14,Mojave B&R,LULCC,0.3,0.2,0.7
2080,14,Mojave B&R,NECB,0.1,-2.6,7.5
2080,14,Mojave B&R,NEP,0.4,-2.4,8.1
2080,14,Mojave B&R,NPP,6.1,2.9,15.2
2080,14,Mojave B&R,Rh,5.7,4.3,7.2
2080,78,Klamath Mtns.,LULCC,5.3,3.8,7.2
2080,78,Klamath Mtns.,NECB,-0.7,-10.7,4.9
2080,78,Klamath Mtns.,NEP,4.6,-4.9,9.3
2080,78,Klamath Mtns.,NPP,27,19,31.2
2080,78,Klamath Mtns.,Rh,22.4,20.1,24.5
2080,80,Northern B&R,LULCC,0.2,0.1,0.3
2080,80,Northern B&R,NECB,-0.1,-0.6,0.6
2080,80,Northern B&R,NEP,0.1,-0.3,0.8
2080,80,Northern B&R,NPP,1,0.6,1.8
2080,80,Northern B&R,Rh,0.9,0.7,1.1
2080,81,Sonoran B&R,LULCC,0.7,0.3,1.4
2080,81,Sonoran B&R,NECB,-0,-1.3,2.1
2080,81,Sonoran B&R,NEP,0.7,-0.9,3.4
2080,81,Sonoran B&R,NPP,2.2,0.6,5.2
2080,81,Sonoran B&R,Rh,1.5,1,2.1
2081,1,Coast Range,LULCC,2.6,1.8,3.6
2081,1,Coast Range,NECB,-1.2,-4.8,2
2081,1,Coast Range,NEP,1.4,-2.2,4.2
2081,1,Coast Range,NPP,12.1,8,15.6
2081,1,Coast Range,Rh,10.7,9.9,11.7
2081,4,Cascades,LULCC,0.3,0.1,0.8
2081,4,Cascades,NECB,-0.2,-1,0.2
2081,4,Cascades,NEP,0.1,-0.3,0.3
2081,4,Cascades,NPP,0.9,0.5,1.2
2081,4,Cascades,Rh,0.8,0.7,1
2081,5,Sierra Nevada,LULCC,4.1,2.8,6.3
2081,5,Sierra Nevada,NECB,-2.9,-11.5,2.9
2081,5,Sierra Nevada,NEP,1.2,-5.3,6.3
2081,5,Sierra Nevada,NPP,18.1,11.5,26.5
2081,5,Sierra Nevada,Rh,16.9,15.1,20.3
2081,6,Oak Woodlands,LULCC,6.3,4.2,9.4
2081,6,Oak Woodlands,NECB,-5,-19.7,20.3
2081,6,Oak Woodlands,NEP,1.3,-14.2,28.8
2081,6,Oak Woodlands,NPP,33.8,17.2,69.8
2081,6,Oak Woodlands,Rh,32.5,27.2,41.8
2081,7,Central Valley,LULCC,13.2,7.6,23.3
2081,7,Central Valley,NECB,-2.2,-12.6,14.4
2081,7,Central Valley,NEP,11.1,-2.5,36.3
2081,7,Central Valley,NPP,25.4,10.9,55.5
2081,7,Central Valley,Rh,14.3,10.9,19.6
2081,8,SoCal Mtns.,LULCC,0.7,0.4,1.3
2081,8,SoCal Mtns.,NECB,-1.1,-4.1,5.4
2081,8,SoCal Mtns.,NEP,-0.4,-3.3,6.3
2081,8,SoCal Mtns.,NPP,5.7,2.2,14.3
2081,8,SoCal Mtns.,Rh,6,5,8.1
2081,9,East Cascades,LULCC,1.9,1.2,3
2081,9,East Cascades,NECB,-1.2,-5.7,1.5
2081,9,East Cascades,NEP,0.7,-2.9,3.3
2081,9,East Cascades,NPP,7.5,3.7,11.2
2081,9,East Cascades,Rh,6.8,5.9,8.2
2081,13,Central B&R,LULCC,0.3,0.2,0.5
2081,13,Central B&R,NECB,-0.1,-1.3,1.7
2081,13,Central B&R,NEP,0.1,-1,2
2081,13,Central B&R,NPP,2.2,1,4.8
2081,13,Central B&R,Rh,2.1,1.8,2.8
2081,14,Mojave B&R,LULCC,0.3,0.1,0.7
2081,14,Mojave B&R,NECB,-0.7,-3.7,9.5
2081,14,Mojave B&R,NEP,-0.4,-3.5,10.2
2081,14,Mojave B&R,NPP,5.8,1.8,19.4
2081,14,Mojave B&R,Rh,6.2,5,9.2
2081,78,Klamath Mtns.,LULCC,5.9,3.9,10.2
2081,78,Klamath Mtns.,NECB,-2.9,-12.9,2.8
2081,78,Klamath Mtns.,NEP,3,-3.8,7.4
2081,78,Klamath Mtns.,NPP,26.6,19,32.9
2081,78,Klamath Mtns.,Rh,23.6,21.4,26
2081,80,Northern B&R,LULCC,0.2,0.1,0.3
2081,80,Northern B&R,NECB,-0.1,-0.6,0.3
2081,80,Northern B&R,NEP,0.1,-0.4,0.5
2081,80,Northern B&R,NPP,1,0.5,1.7
2081,80,Northern B&R,Rh,1,0.8,1.2
2081,81,Sonoran B&R,LULCC,0.7,0.3,1.9
2081,81,Sonoran B&R,NECB,-0.2,-1.4,3.1
2081,81,Sonoran B&R,NEP,0.5,-0.9,5
2081,81,Sonoran B&R,NPP,2.2,0.5,7.4
2081,81,Sonoran B&R,Rh,1.7,1.1,2.4
2082,1,Coast Range,LULCC,2.5,1.7,3.4
2082,1,Coast Range,NECB,0,-4,2.9
2082,1,Coast Range,NEP,2.5,-1.3,5.1
2082,1,Coast Range,NPP,13,9.3,16.2
2082,1,Coast Range,Rh,10.5,9,11.5
2082,4,Cascades,LULCC,0.2,0.1,0.5
2082,4,Cascades,NECB,-0,-0.3,0.2
2082,4,Cascades,NEP,0.2,-0.1,0.4
2082,4,Cascades,NPP,1,0.7,1.3
2082,4,Cascades,Rh,0.8,0.6,0.9
2082,5,Sierra Nevada,LULCC,4.1,2.9,5.8
2082,5,Sierra Nevada,NECB,-1.1,-8,3.8
2082,5,Sierra Nevada,NEP,3,-3.2,8
2082,5,Sierra Nevada,NPP,19.6,13.2,26.4
2082,5,Sierra Nevada,Rh,16.6,14.2,18.4
2082,6,Oak Woodlands,LULCC,6.4,4.5,9
2082,6,Oak Woodlands,NECB,2.2,-17.4,21
2082,6,Oak Woodlands,NEP,8.6,-11.7,26.9
2082,6,Oak Woodlands,NPP,40.1,18.4,55.2
2082,6,Oak Woodlands,Rh,31.5,24.4,41
2082,7,Central Valley,LULCC,14.3,9.1,22.1
2082,7,Central Valley,NECB,1.6,-9.5,14.2
2082,7,Central Valley,NEP,15.9,1.8,29
2082,7,Central Valley,NPP,29.8,14.8,46
2082,7,Central Valley,Rh,13.9,9.5,20.5
2082,8,SoCal Mtns.,LULCC,0.7,0.4,1.1
2082,8,SoCal Mtns.,NECB,0.4,-3.7,4.7
2082,8,SoCal Mtns.,NEP,1.1,-2.9,5.3
2082,8,SoCal Mtns.,NPP,7,2.4,10
2082,8,SoCal Mtns.,Rh,5.9,4.5,7.6
2082,9,East Cascades,LULCC,1.8,1.1,2.7
2082,9,East Cascades,NECB,-0,-3.4,3.7
2082,9,East Cascades,NEP,1.8,-1.5,5.6
2082,9,East Cascades,NPP,8.5,4.8,13.1
2082,9,East Cascades,Rh,6.7,5.6,7.6
2082,13,Central B&R,LULCC,0.3,0.2,0.5
2082,13,Central B&R,NECB,-0,-1.1,1.2
2082,13,Central B&R,NEP,0.3,-0.8,1.5
2082,13,Central B&R,NPP,2.3,1,3.9
2082,13,Central B&R,Rh,2,1.7,2.6
2082,14,Mojave B&R,LULCC,0.3,0.2,0.6
2082,14,Mojave B&R,NECB,0,-3.5,5.1
2082,14,Mojave B&R,NEP,0.3,-3.2,5.5
2082,14,Mojave B&R,NPP,6.4,1.9,10.1
2082,14,Mojave B&R,Rh,6.1,4.5,8.7
2082,78,Klamath Mtns.,LULCC,5.3,3.8,7.3
2082,78,Klamath Mtns.,NECB,-0.1,-6.5,4.6
2082,78,Klamath Mtns.,NEP,5.2,-1,9.2
2082,78,Klamath Mtns.,NPP,28.4,22.3,33.7
2082,78,Klamath Mtns.,Rh,23.2,20.5,24.9
2082,80,Northern B&R,LULCC,0.2,0.1,0.3
2082,80,Northern B&R,NECB,-0,-0.5,0.6
2082,80,Northern B&R,NEP,0.2,-0.4,0.9
2082,80,Northern B&R,NPP,1.1,0.5,2
2082,80,Northern B&R,Rh,0.9,0.8,1.1
2082,81,Sonoran B&R,LULCC,0.7,0.4,1
2082,81,Sonoran B&R,NECB,-0.2,-2.1,1
2082,81,Sonoran B&R,NEP,0.5,-1.1,1.7
2082,81,Sonoran B&R,NPP,2.1,1.2,3.4
2082,81,Sonoran B&R,Rh,1.6,1,2.5
2083,1,Coast Range,LULCC,2.8,1.7,4.7
2083,1,Coast Range,NECB,-1.5,-4.1,0.9
2083,1,Coast Range,NEP,1.3,-1,3.1
2083,1,Coast Range,NPP,11.8,9.7,14.6
2083,1,Coast Range,Rh,10.5,9.1,11.9
2083,4,Cascades,LULCC,0.3,0.1,0.9
2083,4,Cascades,NECB,-0.2,-0.8,0.1
2083,4,Cascades,NEP,0.1,-0,0.2
2083,4,Cascades,NPP,0.9,0.7,1.1
2083,4,Cascades,Rh,0.8,0.7,0.9
2083,5,Sierra Nevada,LULCC,4.3,2.8,6.7
2083,5,Sierra Nevada,NECB,-3,-7.4,1.5
2083,5,Sierra Nevada,NEP,1.4,-3.5,4.5
2083,5,Sierra Nevada,NPP,17.9,15,20.7
2083,5,Sierra Nevada,Rh,16.5,14.5,18.8
2083,6,Oak Woodlands,LULCC,6.3,4.6,8.3
2083,6,Oak Woodlands,NECB,-3.1,-24,20.4
2083,6,Oak Woodlands,NEP,3.2,-17.7,26.5
2083,6,Oak Woodlands,NPP,35.4,21.4,55.9
2083,6,Oak Woodlands,Rh,32.2,27,42.2
2083,7,Central Valley,LULCC,13.5,10.4,16.9
2083,7,Central Valley,NECB,-2.5,-19.5,12.6
2083,7,Central Valley,NEP,11,-5.2,28.4
2083,7,Central Valley,NPP,25.4,14.8,40.7
2083,7,Central Valley,Rh,14.4,11.7,21.4
2083,8,SoCal Mtns.,LULCC,0.7,0.4,1.2
2083,8,SoCal Mtns.,NECB,-0.3,-4.6,4.5
2083,8,SoCal Mtns.,NEP,0.4,-3.6,5.1
2083,8,SoCal Mtns.,NPP,6.4,3.5,10.5
2083,8,SoCal Mtns.,Rh,6,4.6,7.7
2083,9,East Cascades,LULCC,2,1.2,3.4
2083,9,East Cascades,NECB,-1.1,-3.6,3
2083,9,East Cascades,NEP,0.9,-1.5,4.7
2083,9,East Cascades,NPP,7.5,5.5,11.4
2083,9,East Cascades,Rh,6.7,5.9,8
2083,13,Central B&R,LULCC,0.3,0.2,0.5
2083,13,Central B&R,NECB,-0.2,-1.7,0.6
2083,13,Central B&R,NEP,0,-1.4,0.9
2083,13,Central B&R,NPP,2.1,1.2,3
2083,13,Central B&R,Rh,2,1.7,2.6
2083,14,Mojave B&R,LULCC,0.3,0.2,0.5
2083,14,Mojave B&R,NECB,-0.7,-6.4,3
2083,14,Mojave B&R,NEP,-0.4,-6,3.4
2083,14,Mojave B&R,NPP,5.7,2.5,10.2
2083,14,Mojave B&R,Rh,6,4.7,8.6
2083,78,Klamath Mtns.,LULCC,6.4,3.8,11.7
2083,78,Klamath Mtns.,NECB,-4,-9.5,-0.1
2083,78,Klamath Mtns.,NEP,2.3,-0.7,4.6
2083,78,Klamath Mtns.,NPP,25.7,22.6,29.1
2083,78,Klamath Mtns.,Rh,23.3,21.3,25.9
2083,80,Northern B&R,LULCC,0.2,0.1,0.3
2083,80,Northern B&R,NECB,-0.1,-0.7,0.3
2083,80,Northern B&R,NEP,0.1,-0.4,0.5
2083,80,Northern B&R,NPP,1,0.7,1.5
2083,80,Northern B&R,Rh,0.9,0.8,1.2
2083,81,Sonoran B&R,LULCC,0.8,0.4,1.2
2083,81,Sonoran B&R,NECB,0.2,-1.5,2.1
2083,81,Sonoran B&R,NEP,1,-1,3.2
2083,81,Sonoran B&R,NPP,2.6,0.8,4.6
2083,81,Sonoran B&R,Rh,1.6,1.1,2.2
2084,1,Coast Range,LULCC,2.4,1.7,3.1
2084,1,Coast Range,NECB,-0.5,-3.1,2
2084,1,Coast Range,NEP,1.9,-0.7,4.2
2084,1,Coast Range,NPP,12.4,9.1,15.7
2084,1,Coast Range,Rh,10.5,9.6,11.6
2084,4,Cascades,LULCC,0.2,0.1,0.4
2084,4,Cascades,NECB,-0,-0.4,0.2
2084,4,Cascades,NEP,0.2,-0.1,0.3
2084,4,Cascades,NPP,1,0.6,1.2
2084,4,Cascades,Rh,0.8,0.6,0.9
2084,5,Sierra Nevada,LULCC,3.7,2.6,4.9
2084,5,Sierra Nevada,NECB,-1.3,-6,3.7
2084,5,Sierra Nevada,NEP,2.4,-2.4,7.3
2084,5,Sierra Nevada,NPP,18.5,12.4,25.8
2084,5,Sierra Nevada,Rh,16.2,13.1,18.6
2084,6,Oak Woodlands,LULCC,6.2,4.3,9
2084,6,Oak Woodlands,NECB,-3.4,-17.7,24.4
2084,6,Oak Woodlands,NEP,2.8,-12.4,32.2
2084,6,Oak Woodlands,NPP,34.5,19,68.8
2084,6,Oak Woodlands,Rh,31.8,25.2,37.1
2084,7,Central Valley,LULCC,13.3,9.2,21.1
2084,7,Central Valley,NECB,-1.8,-10,14.6
2084,7,Central Valley,NEP,11.5,0.7,34.3
2084,7,Central Valley,NPP,25.4,13.5,50.9
2084,7,Central Valley,Rh,13.9,11.2,16.8
2084,8,SoCal Mtns.,LULCC,0.7,0.3,1.1
2084,8,SoCal Mtns.,NECB,-0.9,-4.4,5.2
2084,8,SoCal Mtns.,NEP,-0.2,-3.6,6
2084,8,SoCal Mtns.,NPP,5.7,2,13.6
2084,8,SoCal Mtns.,Rh,5.9,4.1,7.5
2084,9,East Cascades,LULCC,1.7,1.2,2.3
2084,9,East Cascades,NECB,-0.4,-3.1,1.6
2084,9,East Cascades,NEP,1.3,-1.5,3.4
2084,9,East Cascades,NPP,7.8,4.5,10.4
2084,9,East Cascades,Rh,6.5,5.7,7.6
2084,13,Central B&R,LULCC,0.3,0.2,0.4
2084,13,Central B&R,NECB,-0.3,-1,1.4
2084,13,Central B&R,NEP,-0,-0.8,1.7
2084,13,Central B&R,NPP,2,1,4.3
2084,13,Central B&R,Rh,2,1.6,2.6
2084,14,Mojave B&R,LULCC,0.3,0.1,0.6
2084,14,Mojave B&R,NECB,-0.9,-3.9,5.7
2084,14,Mojave B&R,NEP,-0.6,-3.6,6.3
2084,14,Mojave B&R,NPP,5.4,1.6,14.9
2084,14,Mojave B&R,Rh,6,4.3,8.6
2084,78,Klamath Mtns.,LULCC,5,3.7,6.7
2084,78,Klamath Mtns.,NECB,-0.4,-5.4,3
2084,78,Klamath Mtns.,NEP,4.7,0.3,7.7
2084,78,Klamath Mtns.,NPP,27.5,21.2,32.4
2084,78,Klamath Mtns.,Rh,22.8,20.8,24.8
2084,80,Northern B&R,LULCC,0.2,0.1,0.3
2084,80,Northern B&R,NECB,-0.1,-0.5,0.2
2084,80,Northern B&R,NEP,0.1,-0.3,0.4
2084,80,Northern B&R,NPP,1,0.6,1.4
2084,80,Northern B&R,Rh,0.9,0.8,1.1
2084,81,Sonoran B&R,LULCC,0.7,0.3,1.4
2084,81,Sonoran B&R,NECB,-0.2,-1.2,1.7
2084,81,Sonoran B&R,NEP,0.6,-0.6,3.1
2084,81,Sonoran B&R,NPP,2.2,0.7,5.2
2084,81,Sonoran B&R,Rh,1.6,1,2.1
2085,1,Coast Range,LULCC,2.7,1.8,4.4
2085,1,Coast Range,NECB,-0.7,-4.6,2.1
2085,1,Coast Range,NEP,2,-1.3,4.5
2085,1,Coast Range,NPP,12.5,8.3,15.6
2085,1,Coast Range,Rh,10.5,9.2,11.4
2085,4,Cascades,LULCC,0.3,0.1,0.6
2085,4,Cascades,NECB,-0.1,-0.5,0.2
2085,4,Cascades,NEP,0.1,-0.2,0.4
2085,4,Cascades,NPP,0.9,0.5,1.2
2085,4,Cascades,Rh,0.8,0.7,0.9
2085,5,Sierra Nevada,LULCC,4,2.7,6.8
2085,5,Sierra Nevada,NECB,-1.2,-8,4
2085,5,Sierra Nevada,NEP,2.8,-3.7,7.6
2085,5,Sierra Nevada,NPP,19.3,10.9,26.1
2085,5,Sierra Nevada,Rh,16.4,14.4,18.9
2085,6,Oak Woodlands,LULCC,6.4,4.1,9.2
2085,6,Oak Woodlands,NECB,-1.2,-20.6,17.3
2085,6,Oak Woodlands,NEP,5.1,-14.4,24.6
2085,6,Oak Woodlands,NPP,37.1,16.1,59.2
2085,6,Oak Woodlands,Rh,31.9,26.3,40.8
2085,7,Central Valley,LULCC,13.4,8,20
2085,7,Central Valley,NECB,-1,-14,10.8
2085,7,Central Valley,NEP,12.3,-1.4,27.2
2085,7,Central Valley,NPP,26.2,11.8,41.8
2085,7,Central Valley,Rh,13.9,11.2,19.6
2085,8,SoCal Mtns.,LULCC,0.7,0.3,1.2
2085,8,SoCal Mtns.,NECB,0,-4.4,4.1
2085,8,SoCal Mtns.,NEP,0.7,-3.4,4.7
2085,8,SoCal Mtns.,NPP,6.7,2.2,11.5
2085,8,SoCal Mtns.,Rh,5.9,4.6,7.7
2085,9,East Cascades,LULCC,1.8,1.1,2.8
2085,9,East Cascades,NECB,-0.6,-3.7,2.4
2085,9,East Cascades,NEP,1.2,-1.9,4.4
2085,9,East Cascades,NPP,7.8,3.9,11.7
2085,9,East Cascades,Rh,6.6,5.7,7.7
2085,13,Central B&R,LULCC,0.3,0.2,0.5
2085,13,Central B&R,NECB,0.1,-1,1.8
2085,13,Central B&R,NEP,0.4,-0.6,2.1
2085,13,Central B&R,NPP,2.4,1.1,4.2
2085,13,Central B&R,Rh,2,1.7,2.6
2085,14,Mojave B&R,LULCC,0.3,0.2,0.6
2085,14,Mojave B&R,NECB,0.2,-3.3,3.4
2085,14,Mojave B&R,NEP,0.6,-3,3.8
2085,14,Mojave B&R,NPP,6.6,1.7,11
2085,14,Mojave B&R,Rh,6,4.7,8.8
2085,78,Klamath Mtns.,LULCC,5.7,3.8,9.4
2085,78,Klamath Mtns.,NECB,-1.9,-10.2,4.1
2085,78,Klamath Mtns.,NEP,3.8,-3.4,8.8
2085,78,Klamath Mtns.,NPP,27,19,33.4
2085,78,Klamath Mtns.,Rh,23.2,21.1,25.6
2085,80,Northern B&R,LULCC,0.2,0.1,0.3
2085,80,Northern B&R,NECB,-0,-0.5,0.6
2085,80,Northern B&R,NEP,0.2,-0.3,0.9
2085,80,Northern B&R,NPP,1.1,0.5,1.9
2085,80,Northern B&R,Rh,0.9,0.8,1.1
2085,81,Sonoran B&R,LULCC,0.8,0.4,1.4
2085,81,Sonoran B&R,NECB,0,-0.7,1.3
2085,81,Sonoran B&R,NEP,0.8,-0.2,2.7
2085,81,Sonoran B&R,NPP,2.5,1.2,4.9
2085,81,Sonoran B&R,Rh,1.6,1.1,2.3
2086,1,Coast Range,LULCC,2.6,1.7,3.6
2086,1,Coast Range,NECB,-0.8,-3.3,1.4
2086,1,Coast Range,NEP,1.7,-0.5,3.7
2086,1,Coast Range,NPP,12.5,9.8,14.3
2086,1,Coast Range,Rh,10.7,9.2,12.2
2086,4,Cascades,LULCC,0.3,0.1,0.6
2086,4,Cascades,NECB,-0,-0.3,0.2
2086,4,Cascades,NEP,0.2,0,0.3
2086,4,Cascades,NPP,1,0.8,1.2
2086,4,Cascades,Rh,0.8,0.6,0.9
2086,5,Sierra Nevada,LULCC,4.1,2.7,6.1
2086,5,Sierra Nevada,NECB,-1.4,-7.7,1.5
2086,5,Sierra Nevada,NEP,2.7,-4.1,6
2086,5,Sierra Nevada,NPP,19.3,12.5,24.1
2086,5,Sierra Nevada,Rh,16.6,14.1,19.4
2086,6,Oak Woodlands,LULCC,6.3,4.4,8.8
2086,6,Oak Woodlands,NECB,-4.2,-17,6.9
2086,6,Oak Woodlands,NEP,2.1,-9.4,14.1
2086,6,Oak Woodlands,NPP,34.8,21.7,50.4
2086,6,Oak Woodlands,Rh,32.7,26.1,42.8
2086,7,Central Valley,LULCC,13.1,7.7,17.7
2086,7,Central Valley,NECB,-2.2,-11.6,5.1
2086,7,Central Valley,NEP,10.9,-2,20
2086,7,Central Valley,NPP,25.1,9.9,35
2086,7,Central Valley,Rh,14.2,10.4,20.3
2086,8,SoCal Mtns.,LULCC,0.7,0.4,1.3
2086,8,SoCal Mtns.,NECB,-0.4,-3.5,3.1
2086,8,SoCal Mtns.,NEP,0.3,-2.4,3.8
2086,8,SoCal Mtns.,NPP,6.3,3.8,10.5
2086,8,SoCal Mtns.,Rh,6.1,4.8,8
2086,9,East Cascades,LULCC,1.9,1.2,2.8
2086,9,East Cascades,NECB,-0.3,-1.6,1.1
2086,9,East Cascades,NEP,1.6,-0.1,3.1
2086,9,East Cascades,NPP,8.3,6.2,10.6
2086,9,East Cascades,Rh,6.7,5.1,8
2086,13,Central B&R,LULCC,0.3,0.2,0.7
2086,13,Central B&R,NECB,-0.2,-1.2,1.4
2086,13,Central B&R,NEP,0.1,-1,1.7
2086,13,Central B&R,NPP,2.1,0.9,4
2086,13,Central B&R,Rh,2,1.6,2.7
2086,14,Mojave B&R,LULCC,0.3,0.2,0.6
2086,14,Mojave B&R,NECB,-0.5,-3.9,2.7
2086,14,Mojave B&R,NEP,-0.2,-3.5,3.2
2086,14,Mojave B&R,NPP,5.9,4,10.4
2086,14,Mojave B&R,Rh,6.1,4.8,9.1
2086,78,Klamath Mtns.,LULCC,5.7,4,7.8
2086,78,Klamath Mtns.,NECB,-1,-5,3.4
2086,78,Klamath Mtns.,NEP,4.7,1.1,8.5
2086,78,Klamath Mtns.,NPP,28.1,25.1,31.1
2086,78,Klamath Mtns.,Rh,23.4,20.2,26.5
2086,80,Northern B&R,LULCC,0.2,0.1,0.3
2086,80,Northern B&R,NECB,-0,-0.3,0.2
2086,80,Northern B&R,NEP,0.2,-0,0.4
2086,80,Northern B&R,NPP,1.1,0.8,1.5
2086,80,Northern B&R,Rh,1,0.7,1.2
2086,81,Sonoran B&R,LULCC,0.7,0.4,1.4
2086,81,Sonoran B&R,NECB,-0.2,-1.6,0.5
2086,81,Sonoran B&R,NEP,0.6,-0.9,1.7
2086,81,Sonoran B&R,NPP,2.3,1.4,4.1
2086,81,Sonoran B&R,Rh,1.7,1.1,2.4
2087,1,Coast Range,LULCC,2.6,1.8,4.4
2087,1,Coast Range,NECB,-0.2,-5.7,2.2
2087,1,Coast Range,NEP,2.5,-1.5,4.5
2087,1,Coast Range,NPP,13,9.7,15
2087,1,Coast Range,Rh,10.5,8.2,11.8
2087,4,Cascades,LULCC,0.2,0.1,0.4
2087,4,Cascades,NECB,-0,-0.3,0.2
2087,4,Cascades,NEP,0.2,-0,0.3
2087,4,Cascades,NPP,0.9,0.8,1.1
2087,4,Cascades,Rh,0.8,0.6,0.9
2087,5,Sierra Nevada,LULCC,3.9,2.6,5.7
2087,5,Sierra Nevada,NECB,-0.4,-6.2,3.4
2087,5,Sierra Nevada,NEP,3.5,-1.8,7
2087,5,Sierra Nevada,NPP,19.7,14.1,23.9
2087,5,Sierra Nevada,Rh,16.2,12.7,18.5
2087,6,Oak Woodlands,LULCC,6.5,4.2,8.9
2087,6,Oak Woodlands,NECB,3.6,-28.5,27.7
2087,6,Oak Woodlands,NEP,10.1,-21.6,34.3
2087,6,Oak Woodlands,NPP,41.5,16.5,63.3
2087,6,Oak Woodlands,Rh,31.4,22.7,38.7
2087,7,Central Valley,LULCC,14.2,8.7,19.5
2087,7,Central Valley,NECB,2.2,-16.6,17.7
2087,7,Central Valley,NEP,16.3,-4.5,35.1
2087,7,Central Valley,NPP,29.9,12.1,46.9
2087,7,Central Valley,Rh,13.6,9.3,17.3
2087,8,SoCal Mtns.,LULCC,0.7,0.3,1.3
2087,8,SoCal Mtns.,NECB,1.1,-5.6,6
2087,8,SoCal Mtns.,NEP,1.8,-4.5,6.6
2087,8,SoCal Mtns.,NPP,7.7,2.4,12.2
2087,8,SoCal Mtns.,Rh,5.9,4.1,7.7
2087,9,East Cascades,LULCC,1.8,1.2,2.6
2087,9,East Cascades,NECB,-0.4,-2.2,1.6
2087,9,East Cascades,NEP,1.5,-0,3.2
2087,9,East Cascades,NPP,8,5.6,9.9
2087,9,East Cascades,Rh,6.6,5,7.8
2087,13,Central B&R,LULCC,0.3,0.2,0.6
2087,13,Central B&R,NECB,0.3,-1,1.7
2087,13,Central B&R,NEP,0.6,-0.7,2
2087,13,Central B&R,NPP,2.6,1.3,4.2
2087,13,Central B&R,Rh,2,1.5,2.6
2087,14,Mojave B&R,LULCC,0.3,0.2,0.6
2087,14,Mojave B&R,NECB,1,-4.1,5.9
2087,14,Mojave B&R,NEP,1.3,-3.7,6.4
2087,14,Mojave B&R,NPP,7.3,2.5,13.2
2087,14,Mojave B&R,Rh,6,4.3,8.5
2087,78,Klamath Mtns.,LULCC,5.5,3.8,7.8
2087,78,Klamath Mtns.,NECB,-0.5,-6.3,3.4
2087,78,Klamath Mtns.,NEP,5,1.1,7.8
2087,78,Klamath Mtns.,NPP,27.9,24.4,30.9
2087,78,Klamath Mtns.,Rh,22.9,18.2,26
2087,80,Northern B&R,LULCC,0.2,0.1,0.3
2087,80,Northern B&R,NECB,-0,-0.3,0.3
2087,80,Northern B&R,NEP,0.2,-0.1,0.5
2087,80,Northern B&R,NPP,1.1,0.7,1.5
2087,80,Northern B&R,Rh,0.9,0.7,1.1
2087,81,Sonoran B&R,LULCC,0.8,0.3,1.3
2087,81,Sonoran B&R,NECB,0.2,-1.1,1.8
2087,81,Sonoran B&R,NEP,1,-0.5,3
2087,81,Sonoran B&R,NPP,2.6,0.6,4.6
2087,81,Sonoran B&R,Rh,1.7,1,2.3
2088,1,Coast Range,LULCC,2.6,1.7,3.5
2088,1,Coast Range,NECB,0.2,-2.4,2.6
2088,1,Coast Range,NEP,2.8,0.7,5
2088,1,Coast Range,NPP,13.3,11.4,16.7
2088,1,Coast Range,Rh,10.5,9.1,11.9
2088,4,Cascades,LULCC,0.2,0.1,0.6
2088,4,Cascades,NECB,-0,-0.4,0.2
2088,4,Cascades,NEP,0.2,0,0.4
2088,4,Cascades,NPP,1,0.8,1.3
2088,4,Cascades,Rh,0.8,0.6,0.9
2088,5,Sierra Nevada,LULCC,3.8,2.6,5.2
2088,5,Sierra Nevada,NECB,0.1,-4.6,4.1
2088,5,Sierra Nevada,NEP,3.9,-1.1,8.1
2088,5,Sierra Nevada,NPP,19.9,15.6,27.8
2088,5,Sierra Nevada,Rh,16,12.7,19.8
2088,6,Oak Woodlands,LULCC,6.5,4.6,9.3
2088,6,Oak Woodlands,NECB,2.3,-18.5,28
2088,6,Oak Woodlands,NEP,8.8,-13.1,35.9
2088,6,Oak Woodlands,NPP,40.6,20.1,72.6
2088,6,Oak Woodlands,Rh,31.8,24.6,37.1
2088,7,Central Valley,LULCC,14.4,9.4,21.2
2088,7,Central Valley,NECB,1.4,-13.3,19.9
2088,7,Central Valley,NEP,15.8,0,39.6
2088,7,Central Valley,NPP,29.8,13.9,54.9
2088,7,Central Valley,Rh,14,10.2,16.7
2088,8,SoCal Mtns.,LULCC,0.7,0.4,1.3
2088,8,SoCal Mtns.,NECB,0.7,-3.9,5.3
2088,8,SoCal Mtns.,NEP,1.5,-3,5.9
2088,8,SoCal Mtns.,NPP,7.4,2.8,13.4
2088,8,SoCal Mtns.,Rh,5.9,4.4,8
2088,9,East Cascades,LULCC,1.8,1.2,2.7
2088,9,East Cascades,NECB,0.2,-1.3,3.5
2088,9,East Cascades,NEP,2,0.5,5.6
2088,9,East Cascades,NPP,8.4,5.5,13.6
2088,9,East Cascades,Rh,6.5,5,8
2088,13,Central B&R,LULCC,0.3,0.2,0.4
2088,13,Central B&R,NECB,0.3,-1.1,1.9
2088,13,Central B&R,NEP,0.6,-0.8,2.3
2088,13,Central B&R,NPP,2.5,1.1,5.1
2088,13,Central B&R,Rh,2,1.5,2.8
2088,14,Mojave B&R,LULCC,0.4,0.2,0.8
2088,14,Mojave B&R,NECB,1.6,-3.7,9.2
2088,14,Mojave B&R,NEP,1.9,-3.4,9.9
2088,14,Mojave B&R,NPP,7.9,2.5,16.6
